Account,Date,Channel,Units,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00
6425590009 TOWN OF ANDOVER,8/7/2016,1 Power Factor,Power Factor,87.82936,87.755102,87.739464,85.608309,80.497132,80.45977,79.857398,82.173913,81.239243,80.783582,80.571429,80.839416,87.228608,87.343358,87.405542,87.327478,87.515763,88.167053,89.913545,89.885496,89.962121,89.760766,89.780325,89.837009,89.904762,90.084986,90.243902,90.160833,88.609865,88.953009,89.223744,89.359699,89.339623,89.299242,89.319471,89.543726,89.403974,89.353612,89.383886,89.52381,89.278937,89.746002,89.719626,89.616464,89.774859,89.803555,89.716981,88.909091,88.888889,89.132507,89.205103,89.313725,89.160156,88.196721,85.385656,85.326087,85.129604,85.26603,85.38874,85.714286,85.676037,85.809019,85.751979,85.542169,85.619174,85.994764,86.067708,85.45888,86.31016,86.052304,89.376218,89.396887,89.396887,89.468599,89.458414,88.030468,85.18024,86.223862,88.955224,88.999009,88.944223,89.106968,89.254598,89.473684,89.661836,89.504373,88.927336,89.005236,89.560976,89.57529,89.651838,89.648033,90.957447,91.339648,91.056911,91.292517
6425590009 TOWN OF ANDOVER,8/7/2016,2,kVAh,191.28,188.16,187.92,161.76,125.52,125.28,134.64,165.6,139.44,128.64,126,131.52,187.92,191.52,190.56,191.28,190.32,206.88,249.84,251.52,253.44,250.8,251.28,250.32,252,254.16,255.84,253.68,267.6,291.12,262.8,254.88,254.4,253.44,253.92,252.48,253.68,252.48,253.2,252,252.96,255.12,256.8,256.56,255.84,256.56,254.4,264,282.96,251.76,244.56,244.8,245.76,219.6,177.36,176.64,175.92,175.92,179.04,178.08,179.28,180.96,181.92,179.28,180.24,183.36,184.32,201.36,224.4,192.72,246.24,246.72,246.72,248.4,248.16,220.56,179.76,195.12,241.2,242.16,240.96,244.56,247.92,250.8,248.4,246.96,277.44,275.04,246,248.64,248.16,231.84,180.48,177.36,177.12,176.4
6425590009 TOWN OF ANDOVER,8/8/2016,1 kWh,kWh,160.8,161.76,163.68,161.52,162.72,164.88,110.88,102.96,117.6,138.48,162.48,226.56,229.92,229.92,230.64,229.44,228.48,232.08,233.76,234,233.76,231.36,229.2,229.2,229.68,229.68,230.64,230.64,227.04,225.36,237.12,254.88,224.4,223.68,226.32,224.88,226.56,229.2,229.44,226.8,224.64,226.32,226.56,226.08,224.4,224.4,224.64,224.64,224.4,177.6,156.72,164.16,190.8,168,153.12,152.4,147.84,147.36,148.8,146.88,151.44,210.24,218.88,220.56,162.48,212.64,218.4,217.92,218.16,196.32,167.04,189.84,163.68,160.08,179.04,220.56,220.08,221.28,220.08,220.32,219.6,220.08,219.36,222.72,220.56,219.6,218.88,219.36,218.88,218.64,218.16,218.64,239.28,248.4,218.64,217.2
6425590009 TOWN OF ANDOVER,8/8/2016,1 Power Factor,Power Factor,91.032609,91.20433,91.176471,91.069012,91.129032,91.23506,88.167939,87.195122,86.115993,87.424242,85.050251,87.650882,87.809349,87.648673,87.762557,87.626031,87.5,87.749546,87.747748,87.837838,87.826871,87.795993,87.534372,87.534372,87.71769,87.71769,87.762557,87.762557,87.18894,86.543779,85.838401,86.271324,86.414048,86.456401,86.75253,86.759259,86.685032,86.897179,87.146764,86.856618,86.666667,86.99262,86.844526,86.980609,86.734694,86.734694,86.746988,86.827458,86.815227,83.615819,81.727159,81.622912,82.898853,82.352941,81.377551,81.514763,80.839895,80.895916,81.045752,81.059603,81.209781,86.220472,86.692015,87.026515,82.560976,86.354776,86.749285,86.723973,86.819484,85.386221,81.786134,82.827225,82.267793,82.142857,83.820225,86.53484,86.591124,86.57277,86.672968,86.685552,86.812144,86.837121,86.717268,86.810103,86.779981,86.647727,86.7745,86.717268,86.692015,86.679353,86.819484,86.679353,86.470078,87.121212,87.010506,86.935639
6425590009 TOWN OF ANDOVER,8/8/2016,2,kVAh,176.64,177.36,179.52,177.36,178.56,180.72,125.76,118.08,136.56,158.4,191.04,258.48,261.84,262.32,262.8,261.84,261.12,264.48,266.4,266.4,266.16,263.52,261.84,261.84,261.84,261.84,262.8,262.8,260.4,260.4,276.24,295.44,259.68,258.72,260.88,259.2,261.36,263.76,263.28,261.12,259.2,260.16,260.88,259.92,258.72,258.72,258.96,258.72,258.48,212.4,191.76,201.12,230.16,204,188.16,186.96,182.88,182.16,183.6,181.2,186.48,243.84,252.48,253.44,196.8,246.24,251.76,251.28,251.28,229.92,204.24,229.2,198.96,194.88,213.6,254.88,254.16,255.6,253.92,254.16,252.96,253.44,252.96,256.56,254.16,253.44,252.24,252.96,252.48,252.24,251.28,252.24,276.72,285.12,251.28,249.84
6425590009 TOWN OF ANDOVER,8/9/2016,1 kWh,kWh,200.4,149.28,148.8,149.04,148.56,149.52,148.56,151.2,150.24,149.28,149.04,148.56,150,204.48,222.24,222.48,234.24,259.44,199.68,161.76,221.28,229.68,229.92,227.76,227.28,227.76,227.52,227.04,226.56,227.04,229.68,230.4,228,228.24,227.76,227.76,227.76,227.52,227.52,227.28,229.2,229.44,227.52,226.56,227.52,228,257.04,237.84,225.12,225.6,223.2,222,220.32,225.12,225.6,226.8,227.52,227.04,227.52,229.68,216.96,174.72,192,156.96,154.08,154.32,154.56,154.32,156,155.04,153.12,152.88,153.12,153.36,153.36,219.36,223.92,225.12,227.04,230.64,257.28,233.28,222.72,222.24,221.76,222.24,221.04,224.16,222.48,221.52,220.32,221.28,219.84,221.52,220.32,221.04
6425590009 TOWN OF ANDOVER,8/9/2016,1 Power Factor,Power Factor,85.90535,81.413613,81.258191,81.389253,81.233596,81.331593,81.12713,81.500647,81.510417,81.095176,81.070496,81.340342,81.699346,85.887097,87.276155,87.288136,86.83274,87.459547,85.333333,82.902829,86.981132,87.557182,87.648673,87.626962,87.361624,87.546125,87.534626,87.430684,87.084871,86.788991,86.684783,86.877828,86.757991,86.770073,86.666667,86.825252,86.904762,86.654479,86.654479,86.721612,86.818182,87.146764,86.813187,87.004608,86.972477,86.285195,86.720648,86.701662,86.932345,87.117702,86.915888,86.691659,86.603774,87.012987,87.117702,86.936523,86.972477,87.18894,87.212511,87.237922,86.259542,81.981982,82.987552,81.75,81.575604,81.495564,81.415929,81.495564,81.555834,81.565657,81.377551,81.25,81.273885,80.886076,80.886076,86.307838,86.549165,86.851852,87.108656,86.420863,86.871961,87.0188,86.972821,86.78538,86.923801,86.948357,87.298578,87.371375,87.288136,87.157696,87.014218,87.063267,86.907021,86.829727,86.685552,87.215909
6425590009 TOWN OF ANDOVER,8/9/2016,2,kVAh,233.28,183.36,183.12,183.12,182.88,183.84,183.12,185.52,184.32,184.08,183.84,182.64,183.6,238.08,254.64,254.88,269.76,296.64,234,195.12,254.4,262.32,262.32,259.92,260.16,260.16,259.92,259.68,260.16,261.6,264.96,265.2,262.8,263.04,262.8,262.32,262.08,262.56,262.56,262.08,264,263.28,262.08,260.4,261.6,264.24,296.4,274.32,258.96,258.96,256.8,256.08,254.4,258.72,258.96,260.88,261.6,260.4,260.88,263.28,251.52,213.12,231.36,192,188.88,189.36,189.84,189.36,191.28,190.08,188.16,188.16,188.4,189.6,189.6,254.16,258.72,259.2,260.64,266.88,296.16,268.08,256.08,256.08,255.12,255.6,253.2,256.56,254.88,254.16,253.2,254.16,252.96,255.12,254.16,253.44
6425590009 TOWN OF ANDOVER,8/10/2016,1 kWh,kWh,222.24,222.72,220.32,220.32,220.08,220.32,220.08,220.08,191.52,185.52,167.52,150.48,150.24,150,216.96,222.96,223.68,225.84,226.32,227.04,228.96,229.68,228.72,232.56,233.76,234.48,232.56,258.72,247.92,231.84,232.8,233.04,233.04,228.96,227.04,230.4,232.8,233.04,231.6,228.72,227.28,226.32,243.84,246.96,221.04,214.8,151.2,151.2,150.48,151.2,150.48,150.72,150.72,151.2,153.36,152.64,151.2,151.2,150.24,150.48,149.28,159.6,182.16,156.48,151.44,148.8,148.32,164.16,180.48,163.2,162.96,163.2,163.92,166.32,169.92,170.88,171.12,171.6,171.12,171.36,192.48,192.24,152.16,152.4,150.48,150.48,150.48,150.24,150,150,149.76,151.92,151.2,148.56,113.28,101.52
6425590009 TOWN OF ANDOVER,8/10/2016,1 Power Factor,Power Factor,87.523629,87.464656,87.179487,87.096774,87.250238,87.179487,87.1673,87.1673,84.533898,83.11828,82.311321,81.853786,81.404421,81.592689,86.507177,87.066542,87.184284,87.12963,87.15342,87.349954,87.603306,87.637363,87.511478,87.851315,87.668767,87.623318,86.827957,86.309047,86.588433,86.792453,86.839749,86.773905,86.851521,86.648501,86.550778,86.720867,86.839749,86.773905,86.858686,86.636364,86.563071,86.434464,85.810811,86.180905,86.074766,85.810163,80.357143,80.357143,80.179028,80.357143,79.97449,80.204342,80.306905,80.254777,80.580076,80.30303,80.152672,79.949239,80.051151,80.28169,80.05148,80.024067,81.525242,80.593325,80.793854,80.206986,80.051813,82.014388,84.116331,83.028083,82.905983,83.231334,82.787879,82.894737,83.490566,83.470106,83.294393,83.723653,83.685446,84,83.541667,83.69906,79.448622,76.506024,76.37028,76.277372,76.932515,76.809816,76.499388,76.593137,76.376989,76.91373,76.54921,75.672372,79.461279,80.418251
6425590009 TOWN OF ANDOVER,8/10/2016,2,kVAh,253.92,254.64,252.72,252.96,252.24,252.72,252.48,252.48,226.56,223.2,203.52,183.84,184.56,183.84,250.8,256.08,256.56,259.2,259.68,259.92,261.36,262.08,261.36,264.72,266.64,267.6,267.84,299.76,286.32,267.12,268.08,268.56,268.32,264.24,262.32,265.68,268.08,268.56,266.64,264,262.56,261.84,284.16,286.56,256.8,250.32,188.16,188.16,187.68,188.16,188.16,187.92,187.68,188.4,190.32,190.08,188.64,189.12,187.68,187.44,186.48,199.44,223.44,194.16,187.44,185.52,185.28,200.16,214.56,196.56,196.56,196.08,198,200.64,203.52,204.72,205.44,204.96,204.48,204,230.4,229.68,191.52,199.2,197.04,197.28,195.6,195.6,196.08,195.84,196.08,197.52,197.52,196.32,142.56,126.24
6425590009 TOWN OF ANDOVER,8/11/2016,1 kWh,kWh,102.24,102.72,179.28,198,168.96,170.4,169.2,168.96,169.44,169.2,168.96,166.56,166.8,167.76,169.2,171.12,175.68,182.88,254.4,245.28,225.84,226.56,226.32,226.08,228.48,229.44,226.8,226.08,228.48,230.88,231.6,230.88,230.16,232.8,162.48,171.6,193.2,165.84,157.92,153.36,152.64,154.8,158.64,160.08,158.4,146.64,149.04,151.92,152.64,151.68,152.4,154.8,195.12,233.76,246.24,215.04,222.24,222.24,170.16,167.52,167.76,169.44,169.2,167.04,167.28,167.28,166.56,166.8,167.28,166.32,167.28,154.32,129.12,133.44,104.88,103.92,104.88,104.4,103.92,143.28,152.88,155.52,154.56,155.04,157.2,218.64,223.92,223.68,223.68,201.12,183.84,204.48,174.48,168.24,168.72,168.24
6425590009 TOWN OF ANDOVER,8/11/2016,1 Power Factor,Power Factor,80.681818,80.300188,86.558517,87.117212,87.021014,87.438424,87.252475,87.236679,87.376238,87.144623,87.236679,87.515763,87.531486,87.484355,87.795766,87.592138,88.086643,87.185355,84.462151,84.602649,84.69847,84.663677,84.725966,84.864865,84.247788,84.452297,84.074733,84.107143,83.802817,84.238179,84.13252,83.944154,83.975482,84.201389,77.816092,77.88671,79.545455,78.167421,77.777778,77.173913,77.466504,77.15311,77.129522,77.199074,77.283372,76.089664,76.572133,77.195122,77.27825,77.167277,77.156744,77.898551,82.038345,83.676976,84.236453,83.58209,83.725136,83.725136,86.568987,86.708075,86.724566,86.945813,87.037037,86.891386,86.799502,86.799502,86.858573,86.658354,86.907731,86.842105,86.799502,85.847797,80.780781,81.524927,79.166667,79.159049,79.454545,79.379562,79.159049,83.730715,84.933333,85.151117,84.848485,84.888305,85.509138,88.791423,89.026718,89.016237,89.016237,89.914163,90.223793,90.44586,90.422886,90.568475,90.47619,90.451613
6425590009 TOWN OF ANDOVER,8/11/2016,2,kVAh,126.72,127.92,207.12,227.28,194.16,194.88,193.92,193.68,193.92,194.16,193.68,190.32,190.56,191.76,192.72,195.36,199.44,209.76,301.2,289.92,266.64,267.6,267.12,266.4,271.2,271.68,269.76,268.8,272.64,274.08,275.28,275.04,274.08,276.48,208.8,220.32,242.88,212.16,203.04,198.72,197.04,200.64,205.68,207.36,204.96,192.72,194.64,196.8,197.52,196.56,197.52,198.72,237.84,279.36,292.32,257.28,265.44,265.44,196.56,193.2,193.44,194.88,194.4,192.24,192.72,192.72,191.76,192.48,192.48,191.52,192.72,179.76,159.84,163.68,132.48,131.28,132,131.52,131.28,171.12,180,182.64,182.16,182.64,183.84,246.24,251.52,251.28,251.28,223.68,203.76,226.08,192.96,185.76,186.48,186
6425590009 TOWN OF ANDOVER,8/12/2016,1 kWh,kWh,167.52,168.24,168.48,169.2,171.12,169.2,168.48,168,168.24,169.44,214.56,223.92,224.4,243.36,259.2,178.56,162.48,162.24,161.76,223.68,228.96,229.68,229.68,230.4,231.84,229.68,228.72,228.24,227.04,228.96,228.24,226.08,230.4,254.16,229.2,229.2,230.4,229.68,229.2,232.56,231.12,228.72,228.48,230.16,229.92,228.96,227.76,227.04,228.24,228,227.76,223.68,169.44,159.12,183.12,181.44,156.24,156,155.76,155.28,155.52,155.52,156,156.24,152.64,152.16,151.92,151.68,151.44,156,211.2,235.68,257.52,227.52,223.68,225.12,224.16,224.16,224.88,224.64,227.04,226.56,225.12,224.4,223.68,223.68,223.92,223.68,223.68,220.08,180.72,225.6,219.12,213.84,166.32,43.92
6425590009 TOWN OF ANDOVER,8/12/2016,1 Power Factor,Power Factor,90.297542,90.102828,90.231362,90.384615,90.482234,90.153453,90.231362,90.206186,90.568475,90.512821,86.627907,86.629526,86.574074,86.445013,86.956522,83.595506,81.961259,81.939394,81.995134,86.536676,87.043796,86.842105,86.684783,86.956522,86.870504,86.763373,86.636364,86.454545,86.078253,86.334842,86.533212,86.263736,85.790885,86.661211,86.269196,86.739328,86.642599,86.684783,86.818182,86.983842,86.756757,86.636364,86.782133,87.023593,86.932849,86.964448,86.904762,86.788991,87.008234,86.757991,86.745887,86.778399,82.961222,81.750925,82.219828,82.622951,81.375,81.555834,81.63522,81.588903,81.304893,81.407035,81.35169,81.578947,81.122449,80.970626,80.636943,80.818414,80.793854,81.453634,85.769981,86.367634,86.882591,86.260237,86.296296,86.372007,86.321627,86.321627,86.359447,86.346863,86.550778,86.526123,86.451613,86.334257,86.456401,86.376274,86.468953,86.697674,86.536676,86.509434,82.20524,85.454545,86.376537,86.337209,82.894737,70.384615
6425590009 TOWN OF ANDOVER,8/12/2016,2,kVAh,185.52,186.72,186.72,187.2,189.12,187.68,186.72,186.24,185.76,187.2,247.68,258.48,259.2,281.52,298.08,213.6,198.24,198,197.28,258.48,263.04,264.48,264.96,264.96,266.88,264.72,264,264,263.76,265.2,263.76,262.08,268.56,293.28,265.68,264.24,265.92,264.96,264,267.36,266.4,264,263.28,264.48,264.48,263.28,262.08,261.6,262.32,262.8,262.56,257.76,204.24,194.64,222.72,219.6,192,191.28,190.8,190.32,191.28,191.04,191.76,191.52,188.16,187.92,188.4,187.68,187.44,191.52,246.24,272.88,296.4,263.76,259.2,260.64,259.68,259.68,260.4,260.16,262.32,261.84,260.4,259.92,258.72,258.96,258.96,258,258.48,254.4,219.84,264,253.68,247.68,200.64,62.4
6425590009 TOWN OF ANDOVER,8/13/2016,1 kWh,kWh,30.96,30.72,32.4,33.36,30.72,31.44,84,130.08,148.8,152.64,158.16,213.36,228,226.32,225.84,226.08,224.64,250.8,244.08,224.4,228.72,228.48,231.36,227.76,228.72,228.48,227.28,227.52,228,230.16,229.44,230.4,228,228,224.64,221.76,254.16,245.28,182.16,152.16,152.16,151.92,122.64,68.64,28.56,28.08,38.88,47.04,47.76,53.52,60.72,100.8,142.08,148.56,149.52,149.28,150.72,150.48,150,148.8,160.32,197.28,222.24,217.68,217.2,218.16,220.08,218.88,220.56,218.4,217.92,217.44,218.4,218.64,217.2,221.28,224.64,223.68,223.92,224.16,190.8,162.24,161.52,162,167.28,198,173.28,99.84,98.4,99.36,100.08,99.6,99.12,99.12,117.36,164.64
6425590009 TOWN OF ANDOVER,8/13/2016,1 Power Factor,Power Factor,67.894737,67.015707,68.527919,69.5,66.666667,66.161616,77.092511,83.900929,85.517241,85.254692,85.473411,88.634098,89.369708,89.468691,89.194313,89.373814,89.227836,88.860544,89.210526,89.217557,89.399625,89.726673,89.925373,89.697543,89.23221,89.642185,89.255419,89.265537,89.201878,89.458955,89.681051,89.219331,88.951311,88.868101,88.720379,88.505747,88.545151,88.792354,86.643836,84.196547,84.196547,84.287617,82.286634,75.661376,61.979167,61.256545,71.052632,75.384615,74.81203,75.85034,75.074184,73.043478,75.318066,75.579976,75.606796,75.302663,75.937122,75.633293,75.66586,75.517661,76.082005,79.343629,82.97491,82.83105,82.799634,82.937956,83.136899,82.984531,82.942238,83.029197,82.695811,82.891125,83.029197,82.969035,82.951421,83.063063,83.348175,83.140054,83.22926,83.318466,83.0721,83.45679,83.602484,83.02583,83.174224,84.789311,83.758701,73.368607,73.741007,73.534636,73.93617,73.843416,73.618538,73.618538,76.886792,83.760684
6425590009 TOWN OF ANDOVER,8/13/2016,2,kVAh,45.6,45.84,47.28,48,46.08,47.52,108.96,155.04,174,179.04,185.04,240.72,255.12,252.96,253.2,252.96,251.76,282.24,273.6,251.52,255.84,254.64,257.28,253.92,256.32,254.88,254.64,254.88,255.6,257.28,255.84,258.24,256.32,256.56,253.2,250.56,287.04,276.24,210.24,180.72,180.72,180.24,149.04,90.72,46.08,45.84,54.72,62.4,63.84,70.56,80.88,138,188.64,196.56,197.76,198.24,198.48,198.96,198.24,197.04,210.72,248.64,267.84,262.8,262.32,263.04,264.72,263.76,265.92,263.04,263.52,262.32,263.04,263.52,261.84,266.4,269.52,269.04,269.04,269.04,229.68,194.4,193.2,195.12,201.12,233.52,206.88,136.08,133.44,135.12,135.36,134.88,134.64,134.64,152.64,196.56
6425590009 TOWN OF ANDOVER,8/14/2016,1 kWh,kWh,163.44,162.24,162.72,162.24,144.48,133.92,103.92,99.36,112.08,165.12,162,150,135.6,148.56,148.56,147.84,149.52,148.8,209.76,226.32,224.16,224.16,233.28,255.6,228.24,222.48,224.16,223.68,222.48,224.16,224.4,226.08,227.76,231.36,231.12,228.48,196.8,160.8,163.2,162.72,159.36,157.44,156.96,169.2,188.4,157.44,153.84,156.48,156.48,154.8,167.28,165.84,165.36,165.84,165.84,165.36,167.04,167.52,165.6,165.6,164.64,173.52,146.16,111.84,103.92,104.4,105.84,105.12,104.16,104.16,103.92,104.88,147.12,166.56,167.28,168.72,169.2,166.8,166.8,166.56,166.56,214.56,190.56,158.16,162.24,164.16,162.72,164.64,221.04,228.48,228.48,229.2,219.6,203.04,91.68,32.16
6425590009 TOWN OF ANDOVER,8/14/2016,1 Power Factor,Power Factor,83.150183,83.251232,83.088235,83.148831,79.735099,77.824268,74.143836,73.274336,75.811688,83.495146,83.333333,81.913499,79.131653,80.809399,80.809399,80.839895,81.014304,80.83442,86.023622,87.072946,87.045666,86.964618,86.785714,87.295082,86.376022,86.39329,86.481481,86.376274,85.912882,85.924563,86.095764,86.106033,86.351228,86.690647,86.678668,86.624204,84.36214,81.409478,81.730769,81.785283,81.372549,81.087763,81.242236,81.314879,82.371459,81.490683,81.036662,81.602003,81.5,81.336696,87.894073,90.682415,90.538765,90.682415,90.563565,90.419948,90.743155,90.885417,90.670171,90.789474,90.501319,90.149626,87.625899,86.456401,86.25498,86.309524,86.470588,86.561265,85.770751,86.111111,86.427146,86.363636,89.098837,90.482399,90.168176,90.47619,90.384615,90.377113,90.377113,90.364583,90.482399,89.132602,86.492375,85.362694,85.678074,85.607009,85.498108,85.642946,88.642926,89.055192,89.389671,89.419476,89.530333,88.586387,85.077951,67
6425590009 TOWN OF ANDOVER,8/14/2016,2,kVAh,196.56,194.88,195.84,195.12,181.2,172.08,140.16,135.6,147.84,197.76,194.4,183.12,171.36,183.84,183.84,182.88,184.56,184.08,243.84,259.92,257.52,257.76,268.8,292.8,264.24,257.52,259.2,258.96,258.96,260.88,260.64,262.56,263.76,266.88,266.64,263.76,233.28,197.52,199.68,198.96,195.84,194.16,193.2,208.08,228.72,193.2,189.84,191.76,192,190.32,190.32,182.88,182.64,182.88,183.12,182.88,184.08,184.32,182.64,182.4,181.92,192.48,166.8,129.36,120.48,120.96,122.4,121.44,121.44,120.96,120.24,121.44,165.12,184.08,185.52,186.48,187.2,184.56,184.56,184.32,184.08,240.72,220.32,185.28,189.36,191.76,190.32,192.24,249.36,256.56,255.6,256.32,245.28,229.2,107.76,48
6425590009 TOWN OF ANDOVER,8/15/2016,1 kWh,kWh,31.68,31.92,31.2,34.08,33.12,31.44,31.44,31.44,31.68,85.92,144.72,156.96,212.4,230.88,242.4,252.72,222.96,230.4,235.68,236.64,238.08,238.32,237.84,238.08,237.12,237.36,233.52,232.32,230.88,230.88,231.6,231.84,232.08,234.24,231.36,229.92,227.76,226.56,225.84,226.08,256.8,237.36,224.16,226.32,226.56,228.72,228.96,227.52,226.32,225.12,226.08,167.28,155.76,155.04,154.56,172.08,189.12,158.88,156.48,156.96,156.24,196.8,217.92,218.64,219.36,219.12,216.96,215.52,216.24,215.52,215.52,215.52,169.92,156.48,156.24,152.4,152.4,152.16,170.16,181.68,148.8,149.28,149.28,151.2,147.6,121.2,98.64,98.88,98.64,158.64,161.28,163.2,163.68,162.24,160.8,161.28
6425590009 TOWN OF ANDOVER,8/15/2016,1 Power Factor,Power Factor,67.692308,67.857143,68.421053,71.717172,70.050761,67.875648,67.179487,67.525773,67.346939,76.659529,76.815287,78.042959,83.176692,84.460053,84.096586,84.510433,83.920506,84.432718,84.801382,84.926787,85.077187,84.871795,85.064378,85.223368,84.661525,84.674658,84.16955,84.027778,84.017467,83.652174,83.840139,83.78144,84.013901,84.137931,84.19214,84.035088,83.612335,83.539823,83.868093,83.215548,84.384858,83.884648,83.616831,83.896797,83.985765,84.038801,84.052863,83.968113,83.896797,83.974933,83.957219,78.226712,76.804734,76.904762,76.849642,77.934783,79.515641,77.608441,77.526754,77.304965,77.132701,81.349206,83.302752,83.501375,83.47032,83.531565,83.164673,83.148148,83.194829,83.148148,82.994455,83.07123,78.666667,76.977568,77.224199,76.598311,76.506024,76.570048,77.317339,78.445596,75.980392,75.946276,76.319018,76.363636,76.208178,75.037147,73.52415,73.571429,73.392857,82.316314,82.758621,83.231334,83.069428,82.843137,82.818294,83.478261
6425590009 TOWN OF ANDOVER,8/15/2016,2,kVAh,46.8,47.04,45.6,47.52,47.28,46.32,46.8,46.56,47.04,112.08,188.4,201.12,255.36,273.36,288.24,299.04,265.68,272.88,277.92,278.64,279.84,280.8,279.6,279.36,280.08,280.32,277.44,276.48,274.8,276,276.24,276.72,276.24,278.4,274.8,273.6,272.4,271.2,269.28,271.68,304.32,282.96,268.08,269.76,269.76,272.16,272.4,270.96,269.76,268.08,269.28,213.84,202.8,201.6,201.12,220.8,237.84,204.72,201.84,203.04,202.56,241.92,261.6,261.84,262.8,262.32,260.88,259.2,259.92,259.2,259.68,259.44,216,203.28,202.32,198.96,199.2,198.72,220.08,231.6,195.84,196.56,195.6,198,193.68,161.52,134.16,134.4,134.4,192.72,194.88,196.08,197.04,195.84,194.16,193.2
6425590009 TOWN OF ANDOVER,8/16/2016,1 kWh,kWh,160.32,161.04,160.08,160.8,161.28,163.2,161.76,160.32,161.04,160.32,171.12,194.16,168.72,160.08,164.16,162.72,193.44,228,228.48,226.8,227.04,226.32,226.8,226.32,227.52,261.12,241.2,223.44,222.48,221.76,223.92,225.84,226.8,224.64,254.88,238.56,219.36,222.24,224.16,222.96,223.92,222.96,224.16,169.68,164.4,163.44,158.88,151.44,150.48,149.52,149.76,151.44,150.96,152.88,153.12,151.68,152.64,216.48,221.76,220.56,220.8,219.6,221.04,223.2,220.56,218.16,238.8,249.36,176.16,163.92,163.68,110.64,97.92,97.68,95.76,95.04,104.4,150,151.92,156,217.92,222,224.16,221.52,215.76,209.76,167.52,168,167.52,167.52,165.84,163.44,54,30.24,30.48,30.24
