"Date / Time","Name Path Reference","Object Name","Object Value",
"24/01/16 14:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL M1 ELECTRIC METER.Analog Inputs.KW_Total.M1-kW-Total (Trend1)","KW_Total.M1-kW-Total (Trend1)","0 kW",
"24/01/16 14:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL M1 ELECTRIC METER.Analog Inputs.Energy.M1-kWh-Energy (Trend1)","Energy.M1-kWh-Energy (Trend1)","19963.81 kWh",
"24/01/16 14:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL M1 ELECTRIC METER.Analog Inputs.KVAR_Total.M1-kVAR-Total (Trend1)","KVAR_Total.M1-kVAR-Total (Trend1)","0 kVAR",
"24/01/16 14:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL M1 ELECTRIC METER.Analog Inputs.KVARh.M1-kVARh (Trend1)","KVARh.M1-kVARh (Trend1)","20860.43 kWh",
"24/01/16 14:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL M1 ELECTRIC METER.Analog Inputs.KVA_Total.M1-kVA-Total (Trend1)","KVA_Total.M1-kVA-Total (Trend1)","0 kVA",
"24/01/16 14:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL M1 ELECTRIC METER.Analog Inputs.KVAh.M1-kVAh (Trend1)","KVAh.M1-kVAh (Trend1)","29100.73 kWh",
"24/01/16 14:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DG ELECTRIC METER.Analog Inputs.KW_Total.DG-kW (Trend1)","KW_Total.DG-kW (Trend1)","38.13314 kW",
"24/01/16 14:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DG ELECTRIC METER.Analog Inputs.Energy.DG-kWh-Energy (Trend1)","Energy.DG-kWh-Energy (Trend1)","187666.8 kWh",
"24/01/16 14:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DG ELECTRIC METER.Analog Inputs.KVAR_Total.DG-kVAR (Trend1)","KVAR_Total.DG-kVAR (Trend1)","10.21971 kVAR",
"24/01/16 14:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DG ELECTRIC METER.Analog Inputs.KVARh.DG-kVARh (Trend1)","KVARh.DG-kVARh (Trend1)","78343.43 kWh",
"24/01/16 14:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DG ELECTRIC METER.Analog Inputs.KVA_Total.DG-kVA (Trend1)","KVA_Total.DG-kVA (Trend1)","39.47884 kVA",
"24/01/16 14:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DG ELECTRIC METER.Analog Inputs.KVAh.DG-kVAh (Trend1)","KVAh.DG-kVAh (Trend1)","205181 kWh",
"24/01/16 14:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DE-ATS ELECTRIC METER.Analog Inputs.KW_Total.DE-ATS-kW (Trend1)","KW_Total.DE-ATS-kW (Trend1)","29.92235 kW",
"24/01/16 14:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DE-ATS ELECTRIC METER.Analog Inputs.Energy.DE-ATS-Energy-kWh (Trend1)","Energy.DE-ATS-Energy-kWh (Trend1)","173923.9 kWh",
"24/01/16 14:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DE-ATS ELECTRIC METER.Analog Inputs.KVAR_Total.DE-ATS-kVAR (Trend1)","KVAR_Total.DE-ATS-kVAR (Trend1)","8.07314 kVAR",
"24/01/16 14:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DE-ATS ELECTRIC METER.Analog Inputs.KVARh.DE-ATS-kVARh (Trend1)","KVARh.DE-ATS-kVARh (Trend1)","65353.71 kWh",
"24/01/16 14:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DE-ATS ELECTRIC METER.Analog Inputs.KVA_Total.DE-ATS-kVA (Trend1)","KVA_Total.DE-ATS-kVA (Trend1)","30.9923 kVA",
"24/01/16 14:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DE-ATS ELECTRIC METER.Analog Inputs.KVAh.DE-ATS-kVAh (Trend1)","KVAh.DE-ATS-kVAh (Trend1)","187178.5 kWh",
"24/01/16 14:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL COLLINS ELECTRIC METER.Analog Inputs.KW_Total.CollinCtr-kW (Trend1)","KW_Total.CollinCtr-kW (Trend1)","19.5698 kW",
"24/01/16 14:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL COLLINS ELECTRIC METER.Analog Inputs.Energy.CollinCtr-Energy-kWh (Trend1)","Energy.CollinCtr-Energy-kWh (Trend1)","129810.7 kWh",
"24/01/16 14:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL COLLINS ELECTRIC METER.Analog Inputs.KVAR_Total.CollinCtr-kVAR (Trend1)","KVAR_Total.CollinCtr-kVAR (Trend1)","36.9831 kVAR",
"24/01/16 14:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL COLLINS ELECTRIC METER.Analog Inputs.KVARh.CollinCtr-kVARh (Trend1)","KVARh.CollinCtr-kVARh (Trend1)","159482.8 kWh",
"24/01/16 14:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL COLLINS ELECTRIC METER.Analog Inputs.KVA_Total.CollinCtr-kVA (Trend1)","KVA_Total.CollinCtr-kVA (Trend1)","41.84169 kVA",
"24/01/16 14:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL COLLINS ELECTRIC METER.Analog Inputs.KVAh.CollinCtr-kVAh (Trend1)","KVAh.CollinCtr-kVAh (Trend1)","210347.3 kWh",
"24/01/16 14:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DL ELECTRIC METER.Analog Inputs.KW_Total.DL-kW (Trend1)","KW_Total.DL-kW (Trend1)","35.19205 kW",
"24/01/16 14:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DL ELECTRIC METER.Analog Inputs.Energy.DL-Energy-kWh (Trend1)","Energy.DL-Energy-kWh (Trend1)","222566.7 kWh",
"24/01/16 14:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DL ELECTRIC METER.Analog Inputs.KVAR_Total.DL-kVAR (Trend1)","KVAR_Total.DL-kVAR (Trend1)","32.39078 kVAR",
"24/01/16 14:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DL ELECTRIC METER.Analog Inputs.KVARh.DL-kVARh (Trend1)","KVARh.DL-kVARh (Trend1)","152423.8 kWh",
"24/01/16 14:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DL ELECTRIC METER.Analog Inputs.KVA_Total.DL-kVA (Trend1)","KVA_Total.DL-kVA (Trend1)","47.82932 kVA",
"24/01/16 14:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DL ELECTRIC METER.Analog Inputs.KVAh.DL-kVAh (Trend1)","KVAh.DL-kVAh (Trend1)","274073.9 kWh",
"24/01/16 14:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KW_A.Trend - Present Value (Trend1)","KW_A.Trend - Present Value (Trend1)","39.55484 kW",
"24/01/16 14:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KW_B.Trend - Present Value (Trend1)","KW_B.Trend - Present Value (Trend1)","40.95754 kW",
"24/01/16 14:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KW_C.Trend - Present Value (Trend1)","KW_C.Trend - Present Value (Trend1)","46.46074 kW",
"24/01/16 14:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KW_Total.Main-kW (Trend1)","KW_Total.Main-kW (Trend1)","126.9731 kW",
"24/01/16 14:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KW_Present_Demand.Main-kW_Present_Demand (Trend1)","KW_Present_Demand.Main-kW_Present_Demand (Trend1)","134.448 kW",
"24/01/16 14:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.Energy.Main-kWh-Energy (Trend1)","Energy.Main-kWh-Energy (Trend1)","7745917 kWh",
"24/01/16 14:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KVAR_Total.Main-kVAR (Trend1)","KVAR_Total.Main-kVAR (Trend1)","106.7057 kVAR",
"24/01/16 14:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KVAR_Present_Demand.Main-kVAR_Present_Demand (Trend1)","KVAR_Present_Demand.Main-kVAR_Present_Demand (Trend1)","114.7421 kVAR",
"24/01/16 14:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KVARh.Main-kVARh (Trend1)","KVARh.Main-kVARh (Trend1)","5316853 kWh",
"24/01/16 14:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KVA_Total.Main-kVA (Trend1)","KVA_Total.Main-kVA (Trend1)","165.8562 kVA",
"24/01/16 14:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KVA_Present_Demand.Main-kVA_Present_Demand (Trend1)","KVA_Present_Demand.Main-kVA_Present_Demand (Trend1)","176.7923 kVA",
"24/01/16 14:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KVAh.Main-kVAh (Trend1)","KVAh.Main-kVAh (Trend1)","9470858 kWh",
"24/01/16 14:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DHB ELECTRIC METER.Analog Inputs.KW_Total.DHB - kW - Present Value (Trend1)","KW_Total.DHB - kW - Present Value (Trend1)","9.742937 kW",
"24/01/16 14:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DHB ELECTRIC METER.Analog Inputs.Energy.DHB - kWh Total (Trend1)","Energy.DHB - kWh Total (Trend1)","79077.83 kWh",
"24/01/16 14:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DHB ELECTRIC METER.Analog Inputs.KVAR_Total.DHB-KVAR (Trend1)","KVAR_Total.DHB-KVAR (Trend1)","17.42864 kVAR",
"24/01/16 14:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DHB ELECTRIC METER.Analog Inputs.KVA_Total.DHB-KVA (Trend1)","KVA_Total.DHB-KVA (Trend1)","19.95327 kVA",
"24/01/16 14:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DHB ELECTRIC METER.Analog Inputs.KVAh.DHB-kVAh (Trend1)","KVAh.DHB-kVAh (Trend1)","114691.8 kWh",
"24/01/16 14:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL M1 ELECTRIC METER.Analog Inputs.KW_Total.M1-kW-Total (Trend1)","KW_Total.M1-kW-Total (Trend1)","0 kW",
"24/01/16 14:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL M1 ELECTRIC METER.Analog Inputs.Energy.M1-kWh-Energy (Trend1)","Energy.M1-kWh-Energy (Trend1)","19963.81 kWh",
"24/01/16 14:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL M1 ELECTRIC METER.Analog Inputs.KVAR_Total.M1-kVAR-Total (Trend1)","KVAR_Total.M1-kVAR-Total (Trend1)","0 kVAR",
"24/01/16 14:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL M1 ELECTRIC METER.Analog Inputs.KVARh.M1-kVARh (Trend1)","KVARh.M1-kVARh (Trend1)","20860.43 kWh",
"24/01/16 14:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL M1 ELECTRIC METER.Analog Inputs.KVA_Total.M1-kVA-Total (Trend1)","KVA_Total.M1-kVA-Total (Trend1)","0 kVA",
"24/01/16 14:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL M1 ELECTRIC METER.Analog Inputs.KVAh.M1-kVAh (Trend1)","KVAh.M1-kVAh (Trend1)","29100.73 kWh",
"24/01/16 14:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DG ELECTRIC METER.Analog Inputs.KW_Total.DG-kW (Trend1)","KW_Total.DG-kW (Trend1)","38.23868 kW",
"24/01/16 14:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DG ELECTRIC METER.Analog Inputs.Energy.DG-kWh-Energy (Trend1)","Energy.DG-kWh-Energy (Trend1)","187657.3 kWh",
"24/01/16 14:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DG ELECTRIC METER.Analog Inputs.KVAR_Total.DG-kVAR (Trend1)","KVAR_Total.DG-kVAR (Trend1)","13.66004 kVAR",
"24/01/16 14:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DG ELECTRIC METER.Analog Inputs.KVARh.DG-kVARh (Trend1)","KVARh.DG-kVARh (Trend1)","78340.13 kWh",
"24/01/16 14:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DG ELECTRIC METER.Analog Inputs.KVA_Total.DG-kVA (Trend1)","KVA_Total.DG-kVA (Trend1)","40.60534 kVA",
"24/01/16 14:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DG ELECTRIC METER.Analog Inputs.KVAh.DG-kVAh (Trend1)","KVAh.DG-kVAh (Trend1)","205171 kWh",
"24/01/16 14:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DE-ATS ELECTRIC METER.Analog Inputs.KW_Total.DE-ATS-kW (Trend1)","KW_Total.DE-ATS-kW (Trend1)","25.8751 kW",
"24/01/16 14:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DE-ATS ELECTRIC METER.Analog Inputs.Energy.DE-ATS-Energy-kWh (Trend1)","Energy.DE-ATS-Energy-kWh (Trend1)","173915.9 kWh",
"24/01/16 14:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DE-ATS ELECTRIC METER.Analog Inputs.KVAR_Total.DE-ATS-kVAR (Trend1)","KVAR_Total.DE-ATS-kVAR (Trend1)","16.92132 kVAR",
"24/01/16 14:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DE-ATS ELECTRIC METER.Analog Inputs.KVARh.DE-ATS-kVARh (Trend1)","KVARh.DE-ATS-kVARh (Trend1)","65351 kWh",
"24/01/16 14:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DE-ATS ELECTRIC METER.Analog Inputs.KVA_Total.DE-ATS-kVA (Trend1)","KVA_Total.DE-ATS-kVA (Trend1)","27.14257 kVA",
"24/01/16 14:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DE-ATS ELECTRIC METER.Analog Inputs.KVAh.DE-ATS-kVAh (Trend1)","KVAh.DE-ATS-kVAh (Trend1)","187169.9 kWh",
"24/01/16 14:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL COLLINS ELECTRIC METER.Analog Inputs.KW_Total.CollinCtr-kW (Trend1)","KW_Total.CollinCtr-kW (Trend1)","19.70103 kW",
"24/01/16 14:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL COLLINS ELECTRIC METER.Analog Inputs.Energy.CollinCtr-Energy-kWh (Trend1)","Energy.CollinCtr-Energy-kWh (Trend1)","129805.1 kWh",
"24/01/16 14:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL COLLINS ELECTRIC METER.Analog Inputs.KVAR_Total.CollinCtr-kVAR (Trend1)","KVAR_Total.CollinCtr-kVAR (Trend1)","36.95971 kVAR",
"24/01/16 14:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL COLLINS ELECTRIC METER.Analog Inputs.KVARh.CollinCtr-kVARh (Trend1)","KVARh.CollinCtr-kVARh (Trend1)","159473.7 kWh",
"24/01/16 14:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL COLLINS ELECTRIC METER.Analog Inputs.KVA_Total.CollinCtr-kVA (Trend1)","KVA_Total.CollinCtr-kVA (Trend1)","41.88258 kVA",
"24/01/16 14:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL COLLINS ELECTRIC METER.Analog Inputs.KVAh.CollinCtr-kVAh (Trend1)","KVAh.CollinCtr-kVAh (Trend1)","210336.5 kWh",
"24/01/16 14:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DL ELECTRIC METER.Analog Inputs.KW_Total.DL-kW (Trend1)","KW_Total.DL-kW (Trend1)","35.73669 kW",
"24/01/16 14:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DL ELECTRIC METER.Analog Inputs.Energy.DL-Energy-kWh (Trend1)","Energy.DL-Energy-kWh (Trend1)","222557.8 kWh",
"24/01/16 14:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DL ELECTRIC METER.Analog Inputs.KVAR_Total.DL-kVAR (Trend1)","KVAR_Total.DL-kVAR (Trend1)","32.91413 kVAR",
"24/01/16 14:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DL ELECTRIC METER.Analog Inputs.KVARh.DL-kVARh (Trend1)","KVARh.DL-kVARh (Trend1)","152415.6 kWh",
"24/01/16 14:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DL ELECTRIC METER.Analog Inputs.KVA_Total.DL-kVA (Trend1)","KVA_Total.DL-kVA (Trend1)","48.58447 kVA",
"24/01/16 14:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DL ELECTRIC METER.Analog Inputs.KVAh.DL-kVAh (Trend1)","KVAh.DL-kVAh (Trend1)","274061.8 kWh",
"24/01/16 13:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KW_A.Trend - Present Value (Trend1)","KW_A.Trend - Present Value (Trend1)","42.75868 kW",
"24/01/16 13:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KW_B.Trend - Present Value (Trend1)","KW_B.Trend - Present Value (Trend1)","44.62112 kW",
