,amain,bmain,cmain,pres,KW_Total.AHS_N1-DE-ATS-kW (Trend1),KW_Total.AHS_N1-DG-kW (Trend1),KW_Total.AHS_N1-DHB - kW (Trend1),KW_Total.AHS_N1-DL-kW (Trend1),KW_Total.AHS_N1-Main-kW (Trend1),KW_Total.CollinCtr-kW (Trend1),KW_Total.M1-kW-Total (Trend1)
2016-03-20 06:00:00,34.70888,39.94119,44.44478,124.7109,53.56884,33.84811,7.608388,22.93921,119.0948,10.37558,0.0
2016-03-20 06:03:00,,,,,,,,,,,
2016-03-20 06:15:00,34.85593,40.35104,42.26453,125.5526,51.48944,25.83083,9.272004,22.60283,117.4924,9.789931,0.0
2016-03-20 06:30:00,38.27452,41.92651,43.41747,123.026,53.43611,26.60181,8.463673,25.48236,123.6185,9.477119,0.0
2016-03-20 06:45:00,35.64434,40.6261,43.34429,123.6166,50.54757,26.76035,8.082753,25.31605,119.6147,9.439073,0.0
2016-03-20 07:00:00,35.06336,38.42631,40.4399,124.0893,44.05289,29.45652,7.813326,25.64724,113.9296,9.60857,0.0
2016-03-20 07:15:00,32.36213,36.50172,39.05758,117.9233,54.67918,11.59033,8.789916,24.86169,107.9214,8.492787,0.0
2016-03-20 07:30:00,30.15108,33.51013,35.27425,104.4227,45.83842,11.69773,8.241196,25.12842,98.93546,8.632561,0.0
2016-03-20 07:43:00,,,,,,,,,,,
2016-03-20 07:45:00,32.78257,38.53963,39.71025,104.6535,45.84845,24.16017,8.741152,25.53522,111.0324,8.844725,0.0
2016-03-20 08:00:00,30.52966,38.29842,37.81104,102.9709,52.44168,11.68214,8.776459,24.01304,106.6391,11.63532,0.0
2016-03-20 08:15:00,35.13016,37.59257,39.7573,109.477,54.01055,17.46531,9.154105,25.08892,112.48,8.621861,0.0
2016-03-20 08:30:00,37.15368,37.45926,40.37272,110.5901,50.84141,19.81343,9.288388,28.14455,114.9857,8.624441,0.0
2016-03-20 08:45:00,33.45763,35.64741,38.63994,113.1063,50.83824,16.47142,9.546112,23.28392,107.745,8.723453,0.0
2016-03-20 09:00:00,33.6078,40.38425,38.11805,112.3224,47.18883,17.98933,8.848731,25.71762,112.1101,12.47044,0.0
2016-03-20 09:15:00,34.67596,37.91408,39.73683,111.9305,52.5042,17.96327,8.765892,27.55844,112.3269,8.631043,0.0
2016-03-20 09:23:00,,,,,,,,,,,
2016-03-20 09:30:00,33.1736,39.51623,38.00387,107.7699,51.56934,16.58193,9.039805,23.61259,110.6937,12.30584,0.0
2016-03-20 09:45:00,40.93179,37.55662,37.9369,115.6661,48.55637,23.63303,8.249172,25.6983,116.4253,12.47858,0.0
2016-03-20 10:00:00,38.40171,41.96892,40.31401,114.7973,59.90137,21.92652,8.5016,25.64946,120.6846,8.65112,0.0
2016-03-20 10:15:00,35.46803,38.32026,37.41503,117.9537,50.66561,22.49092,8.681756,21.10688,111.2033,8.97234,0.0
2016-03-20 10:30:00,37.88115,40.72062,40.33446,115.8041,57.7305,19.21445,8.443299,25.21827,118.9362,8.522124,0.0
2016-03-20 10:45:00,37.58862,37.5874,38.73801,112.3771,52.04032,20.50953,8.567431,25.65441,113.914,8.86794,0.0
2016-03-20 11:00:00,31.23631,32.23766,32.58608,100.7311,36.95115,18.13865,8.020253,27.14617,96.06005,8.655977,0.0
2016-03-20 11:03:00,,,,,,,,,,,
2016-03-20 11:15:00,28.36528,30.13411,30.59162,94.02383,33.76146,16.0862,8.70653,22.81835,89.09101,8.546519,0.0
2016-03-20 11:30:00,33.55609,30.9768,33.26983,90.97448,33.59785,17.82912,8.497089,23.3839,97.51722,13.24938,0.0
2016-03-20 11:45:00,27.57938,30.50187,31.37239,94.08321,31.26833,17.40415,8.351591,23.92473,89.45364,9.012569,0.0
2016-03-20 12:00:00,26.61476,31.62228,33.68319,95.36575,30.04504,17.11513,8.000319,23.80242,91.92023,14.18009,0.0
2016-03-20 12:15:00,30.9404,39.53859,35.77446,96.72861,41.37363,14.82942,8.395632,24.46964,106.2534,17.3971,0.0
2016-03-20 12:30:00,23.17559,28.83926,32.4617,94.18742,27.21015,9.716797,8.457162,22.87949,82.07848,14.23692,0.0
2016-03-20 12:43:00,,,,,,,,,,,
2016-03-20 12:45:00,25.673,27.99155,30.09514,89.27886,30.92481,9.896456,8.709539,23.75715,83.7597,11.2552,0.0
2016-03-20 13:00:00,22.18002,26.19666,27.37478,87.85053,26.29063,10.33007,8.245985,22.14408,75.73651,8.708731,0.0
2016-03-20 13:15:00,28.71333,28.93301,30.51441,84.38369,33.33046,9.613705,8.520994,24.82375,88.16076,12.48913,0.0
2016-03-20 13:30:00,26.11892,30.96017,31.3484,84.32619,37.84058,10.23171,8.077138,23.73101,88.42749,9.160986,0.0
2016-03-20 13:45:00,23.90843,27.67281,30.09792,82.07392,31.22917,9.53251,8.858639,24.32865,81.67917,8.593022,0.0
2016-03-20 14:00:00,21.94066,27.37014,27.78691,84.26038,29.09785,9.534787,8.215073,22.18768,76.83237,8.37757,0.0
2016-03-20 14:15:00,24.73403,29.47081,30.5919,83.39099,37.46745,9.385462,8.256939,21.67789,84.79022,8.767267,0.0
2016-03-20 14:23:00,,,,,,,,,,,
2016-03-20 14:30:00,26.23844,28.8861,32.01099,87.6693,31.32316,15.46007,8.052321,24.41638,87.13551,8.577778,0.0
2016-03-20 14:45:00,29.36101,33.87188,32.82968,90.48425,32.75377,15.1121,8.651746,26.84796,96.06256,12.7438,0.0
2016-03-20 15:00:00,29.98396,27.71505,30.60384,93.15079,36.34763,14.32581,8.628556,25.85291,88.30285,12.676,0.0
2016-03-20 15:15:00,24.62093,30.22585,30.63079,89.90379,30.7185,15.23256,8.881785,22.75806,85.3619,8.610216,0.0
2016-03-20 15:30:00,27.97043,34.32278,31.3123,87.12389,33.84637,15.65856,9.243318,23.60669,93.58523,11.73577,0.0
2016-03-20 15:45:00,25.14326,29.92212,32.49173,89.93491,32.14836,17.24462,8.512301,22.25111,87.7376,8.583688,0.0
2016-03-20 16:00:00,25.88722,28.35361,29.92014,87.83443,30.07915,12.2692,9.199403,23.47175,84.16098,9.331393,0.0
2016-03-20 16:03:00,,,,,,,,,,,
2016-03-20 16:15:00,27.36146,31.42016,32.4783,82.75307,38.42871,12.52781,8.816149,23.92127,91.25992,8.406932,0.0
2016-03-20 16:30:00,24.14813,26.6629,29.0628,86.02059,28.63709,11.87252,8.427894,23.20521,79.87382,8.475266,0.0
2016-03-20 16:45:00,30.43062,28.35897,30.66174,85.5987,32.48317,12.87529,8.28791,23.17898,89.47801,13.23431,0.0
2016-03-20 17:00:00,30.14438,31.09524,31.20163,87.75833,36.90714,10.89018,9.724402,27.41561,92.44124,8.458865,0.0
2016-03-20 17:15:00,27.50101,28.86325,30.27524,88.18394,30.51544,11.34332,10.34492,26.14337,86.63949,9.24546,0.0
2016-03-20 17:30:00,28.04164,29.04843,35.34595,90.8884,31.63225,16.07376,8.652832,28.41281,92.34317,8.697558,0.0
2016-03-20 17:43:00,,,,,,,,,,,
2016-03-20 17:45:00,25.86197,29.3741,32.08543,90.90214,31.30648,13.52137,8.533533,25.32774,87.32148,8.595266,0.0
2016-03-20 18:00:00,25.89013,27.65252,32.33041,92.8854,30.08471,12.95922,9.565203,25.23489,85.87305,8.752198,0.0
2016-03-20 18:15:00,27.82158,29.95922,33.66947,89.31506,35.01711,12.56308,8.947168,26.96281,91.38503,8.584633,0.0
2016-03-20 18:30:00,27.65891,28.80672,31.99592,90.64295,30.37015,13.20466,8.73557,27.28581,88.46155,9.3909,0.0
2016-03-20 18:45:00,42.56515,46.0396,48.25421,98.47475,85.98658,11.6631,8.979633,25.03889,136.859,8.623709,0.0
2016-03-20 19:00:00,43.08763,39.41928,43.01116,130.4107,64.72609,12.36749,8.560938,26.62427,125.5181,13.15937,0.0
2016-03-20 19:15:00,45.30449,49.01077,49.62885,125.6187,74.11357,27.91805,9.258581,25.40168,143.8225,9.405217,0.0
2016-03-20 19:23:00,,,,,,,,,,,
2016-03-20 19:30:00,39.19913,42.77819,45.99238,138.0573,58.86778,27.15182,8.996962,24.37705,127.9697,9.932875,0.0
2016-03-20 19:45:00,39.6512,46.7013,45.74704,129.7795,60.52965,28.00545,8.689167,23.55679,132.0995,13.24585,0.0
2016-03-20 20:00:00,37.62957,42.12717,44.04864,129.7808,51.79235,27.79685,9.622551,24.1761,123.8054,9.399838,0.0
2016-03-21 05:00:00,35.53523,39.76516,41.32772,115.9793,49.2783,18.6038,9.443634,19.70784,115.9239,17.88918,0.0
2016-03-21 05:15:00,47.86021,51.57195,41.90201,118.0764,53.53173,8.870629,9.948878,20.75829,141.4841,45.41143,0.0
2016-03-21 05:23:00,,,,,,,,,,,
2016-03-21 05:30:00,45.00459,48.12239,42.93098,137.0386,55.52096,10.85415,8.801342,22.49164,136.058,40.31701,0.0
2016-03-21 05:45:00,53.00089,53.33292,54.77527,136.5619,60.08829,30.62315,8.617956,24.10672,161.1091,33.45234,0.0
2016-03-21 06:00:00,57.55449,62.73216,62.43151,172.4047,73.38991,40.11141,8.642924,22.25119,182.7182,33.11325,0.0
2016-03-21 06:15:00,61.04535,58.7585,58.92885,175.1915,59.87399,32.79837,12.12373,35.35022,179.3242,34.57084,0.0
2016-03-21 06:30:00,66.03342,70.37,69.26804,184.4745,73.21697,45.32412,12.34274,35.88756,205.6715,34.03115,0.0
2016-03-21 06:45:00,52.74088,58.0341,56.98835,178.3325,58.73601,33.62193,8.61848,26.61599,167.7633,38.38192,0.0
2016-03-21 07:00:00,52.67441,54.93304,54.70863,168.0887,56.66135,33.0694,8.246854,23.93696,162.3161,35.41535,0.0
2016-03-21 07:03:00,,,,,,,,,,,
2016-03-21 07:15:00,52.74792,55.96525,59.0958,163.754,50.04379,45.60212,9.106379,27.2725,167.809,32.07146,0.0
2016-03-21 07:30:00,51.74341,50.48929,51.77035,161.7689,59.85486,16.34986,8.582694,28.54342,154.003,36.76684,0.0
2016-03-21 07:45:00,46.9584,48.07526,51.22823,151.9754,53.82136,17.23804,8.421654,30.3512,146.2619,32.75533,0.0
2016-03-21 08:00:00,46.05529,49.8532,51.93667,148.7281,59.26085,15.45813,8.13419,27.38314,147.8452,33.04005,0.0
2016-03-21 08:15:00,45.62023,46.76526,48.94114,144.383,45.81096,16.29235,8.778363,31.80018,141.3266,33.63619,0.0
2016-03-21 08:30:00,44.31416,52.61323,48.73972,140.7919,42.75228,17.23547,7.850925,25.72699,145.6671,37.26331,0.0
2016-03-21 08:43:00,,,,,,,,,,,
2016-03-21 08:45:00,42.41652,45.49772,48.62377,146.1525,47.11559,15.45327,8.423121,25.56644,136.538,33.00608,0.0
2016-03-21 09:00:00,42.81563,47.04534,50.31032,141.2161,56.48632,14.26861,8.726185,23.54316,140.0256,32.46093,0.0
2016-03-21 09:15:00,42.78115,54.34108,47.43411,144.2864,48.0251,17.20552,8.118937,26.20431,144.5563,39.90013,0.0
2016-03-21 09:30:00,49.20779,45.94495,46.65917,142.0402,44.89999,15.49072,8.137959,25.75515,141.8119,40.57651,0.0
2016-03-21 09:45:00,48.3673,51.28955,53.09558,143.8933,51.44535,28.77694,7.849282,26.42679,152.7524,32.68491,0.0
2016-03-21 10:00:00,44.92511,54.88248,51.03982,146.5914,55.48896,16.18303,8.661619,25.28945,150.8474,40.25371,0.0
2016-03-21 10:15:00,45.89942,48.56704,49.92158,149.1017,56.71463,15.60435,8.43888,26.58571,144.388,32.8842,0.0
2016-03-21 10:23:00,,,,,,,,,,,
2016-03-21 10:30:00,45.67392,48.28125,50.21272,146.7982,48.10222,16.30222,8.130565,27.10541,144.1679,40.47921,0.0
2016-03-21 10:45:00,55.39658,52.04427,54.03733,155.9429,57.80154,17.02393,8.722728,26.95491,161.4782,46.05788,0.0
2016-03-21 11:00:00,49.74229,49.23151,50.92952,155.9635,47.80981,15.16263,8.149579,27.65049,149.2492,45.6865,0.0
2016-03-21 11:15:00,53.0229,53.75359,56.50772,152.5826,61.86977,16.24413,8.649637,26.42165,163.2842,45.56441,0.0
2016-03-21 11:30:00,45.84771,50.6686,52.06527,154.1409,47.67914,17.30341,8.655193,27.26246,148.5816,42.61277,0.0
2016-03-21 11:45:00,43.09233,48.04419,50.36818,148.734,40.55634,16.45436,8.272243,28.51788,141.5047,42.8485,0.0
2016-03-21 12:00:00,47.24367,45.17838,46.79984,135.4102,31.05514,17.03328,8.823198,27.01275,139.1095,49.98502,0.0
